order_id,order_date,status,customer_id,customer_name,customer_phone,customer_email,city,district,delivery_type,delivery_cost,payment_method,payment_status,payment_amount,currency,total_amount,items_json
طلب-102664,2025-02-15T11:58:00,قيد الشحن,عميل-2664,فاطمة أحمد,772565415,user164159@example.com,صنعاء,جبلة,عادي,2000.0,محفظة إلكترونية,تم الدفع,-33000.0,YER,33000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":4000.0,""total"":8000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":5000.0,""total"":5000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6000.0,""total"":18000.0}]"
طلب-102665,2025-04-17T06:25:00,قيد الشحن,عميل-2665,يوسف طارق,710466684,user622092@example.com,لحج,شعوب,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,61000.0,YER,61000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":59000.0,""total"":59000.0}]"
طلب-102666,2025-01-20T09:43:00,مؤكد,عميل-2666,محمد علي,701786062,user198557@example.com,إب,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,-582500.0,YER,582500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":192500.0,""total"":577500.0}]"
طلب-102667,2025-04-05T02:45:00,مرتجع,عميل-2667,علي حسين,711169028,user858362@example.com,إب,التحرير,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,1028000.0,YER,1028000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":180000.0,""total"":540000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":243000.0,""total"":486000.0}]"
طلب-102668,2025-04-07T21:07:00,مرتجع,عميل-2668,سارة ياسر,713857542,user991481@example.com,إب,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,40000.0,YER,40000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":19000.0,""total"":38000.0}]"
طلب-102669,2025-01-23T15:31:00,تم التسليم,عميل-2669,أروى محمد,702555047,user580171@example.com,تعز,شعوب,سريع,5000.0,محفظة إلكترونية,تم الدفع,30000.0,YER,30000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":6500.0,""total"":13000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":6000.0,""total"":12000.0}]"
طلب-102670,2025-04-15T09:39:00,مرتجع,عميل-2670,سارة ياسر,773986885,user956495@example.com,إب,القاهرة,عادي,2000.0,محفظة إلكترونية,تم الدفع,75500.0,YER,75500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":15500.0,""total"":46500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":9000.0,""total"":27000.0}]"
  طلب-102671  ,2025-02-11T08:51:00,تم التسليم,عميل-2671,خالد سالم,771640297,user11392@example.com,إب,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,79000.0,YER,79000.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":17000.0,""total"":51000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":11500.0,""total"":23000.0}]"
طلب-102672,2025-04-23T23:02:00,ملغي,عميل-2672,سارة ياسر,710320166,user463042@example.com,إب,خور مكسر,سريع,5000.0,بطاقة,تم الدفع,61000.0,YER,61000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":11000.0,""total"":33000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":11500.0,""total"":23000.0}]"
طلب-102673,2025-04-08T18:34:00,تم التسليم,عميل-2673,يوسف طارق,774120084,user521873@example.com,إب,خور مكسر,سريع,5000.0,بطاقة,بانتظار الدفع,35000.0,YER,35000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":6000.0,""total"":18000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":4000.0,""total"":12000.0}]"
,2025-02-17T23:52:00,تم التسليم,عميل-2674,أروى محمد,712693952,user799562@example.com,صنعاء,خور مكسر,عادي,2000.0,بطاقة,بانتظار الدفع,60000.0,YER,60000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":12000.0,""total"":36000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":11000.0,""total"":11000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":5500.0,""total"":11000.0}]"
طلب-102675,2025-04-12T00:28:00,تم التسليم,عميل-2675,علي حسين,715292146,user612889@example.com,لحج,القاهرة,سريع,5000.0,بطاقة,تم الدفع,26500.0,YER,26500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":8500.0,""total"":8500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":6500.0,""total"":13000.0}]"
طلب-102676,2025-02-06T08:38:00,مرتجع,عميل-2676,سارة ياسر,719352584,user448685@example.com,تعز,القاهرة,سريع,5000.0,بطاقة,بانتظار الدفع,31000.0,عملة غير معروفة,31000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":13000.0,""total"":26000.0}]"
طلب-102677,2025-04-13T03:19:00,مرتجع,عميل-2677,أروى محمد,772423707,user267739@example.com,تعز,كريتر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,67500.0,YER,67500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":16500.0,""total"":49500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":8000.0,""total"":16000.0}]"
طلب-102678,2025-03-22T07:06:00,مرتجع,عميل-2678,سارة ياسر,716289607,user917941@example.com,المكلا,خور مكسر,سريع,ألفان,محفظة إلكترونية,تم الدفع,15000.0,YER,15000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":10000.0,""total"":10000.0}]"
طلب-102679,08-02-2025 15:29:00,مرتجع,عميل-2679,أروى محمد,774942085,user761794@example.com,تعز,حدة,سريع,5000.0,بطاقة,بانتظار الدفع,66500.0,YER,66500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":20500.0,""total"":61500.0}]"
طلب-102680,2025-01-22T06:05:00,قيد الشحن,عميل-2680,أروى محمد,710120075,user81968@example.com,لحج,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,400500.0,YER,400500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":33000.0,""total"":99000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":24000.0,""total"":48000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":251500.0,""total"":251500.0}]"
طلب-102681,2025-03-15T20:47:00,تم التسليم,عميل-2681,هدى سالم,776560025,user510869@example.com,ذمار,كريتر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,445000.0,YER,445000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":10000.0,""total"":30000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":135000.0,""total"":405000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":8000.0,""total"":8000.0}]"
طلب-102682,2025-03-24T00:57:00,مؤكد,عميل-2682,سارة ياسر,732082816,user691771@example.com,لحج,حدة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,491000.0,YER,491000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":5000.0,""total"":10000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":10000.0,""total"":20000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":152000.0,""total"":456000.0}]"
طلب-102683,2025-03-06T09:13:00,مؤكد,عميل-2683,سارة ياسر,773620175,user565372@example.com,تعز,التحرير,سريع,5000.0,محفظة إلكترونية,تم الدفع,65500.0,YER,65500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":5000.0,""total"":15000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":5500.0,""total"":5500.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":20000.0,""total"":40000.0}]"
طلب-102684,2025-01-26T04:22:00,مؤكد,عميل-2684,سارة ياسر,702611673,user939881@example.com,ذمار,التحرير,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,229500.0,YER,229500.0,"[{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":""37500.0"",""total"":75000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":2,""unit_price"":9500.0,""total"":19000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":44500.0,""total"":133500.0}]"
طلب-102685,2025-01-04T03:38:00,مؤكد,عميل-2685,فاطمة أحمد,710427437,user654909@example.com,حجة,القاهرة,سريع,5000.0,بطاقة,تم الدفع,623000.0,YER,623000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":206000.0,""total"":618000.0}]"
طلب-102686,2025-03-19T22:41:00,ملغي,عميل-2686,خالد سالم,703283908,user782130@example.com,لحج,شعوب,عادي,2000.0,محفظة إلكترونية,تم الدفع,274000.0,YER,274000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":7000.0,""total"":14000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":5500.0,""total"":11000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":247000.0,""total"":247000.0}]"
طلب-102687,2025-01-12T12:39:00,مؤكد,عميل-2687,علي حسين,733402504,user326504@example.com,تعز,جبلة,سريع,5000.0,محفظة إلكترونية,تم الدفع,456500.0,YER,456500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":220500.0,""total"":441000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":10500.0,""total"":10500.0}]"
طلب-102688,2025-01-11T00:30:00,قيد الشحن,عميل-2688,فاطمة أحمد,700178760,user320014@example.com,إب,كريتر,عادي,2000.0,محفظة إلكترونية,تم الدفع,928500.0,YER,928500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":107000.0,""total"":214000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":222500.0,""total"":667500.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":3,""unit_price"":15000.0,""total"":45000.0}]"
طلب-102689,2025-01-04T20:52:00,قيد الانتظار,عميل-2689,خالد سالم,735679470,user34648@example.com,تعز,حدة,عادي,2000.0,بطاقة,بانتظار الدفع,18000.0,YER,19000.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":8000.0,""total"":16000.0}]"
طلب-102690,2025-01-09T21:01:00,مرتجع,عميل-2690,سارة ياسر,735390954,user889211@example.com,عمران,خور مكسر,سريع,5000.0,بطاقة,تم الدفع,324500.0,YER,324500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":43500.0,""total"":87000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":198000.0,""total"":198000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":11500.0,""total"":34500.0}]"
طلب-102691,2025-01-30T21:06:00,مرتجع,عميل-2691,سارة ياسر,704846570,user185018@example.com,صنعاء,القاهرة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,246500.0,YER,246500.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":241500.0,""total"":241500.0}]"
طلب-102692,2025-04-29T19:13:00,مرتجع,عميل-2692,ريم عادل,737692483,user807766@example.com,حجة,القاهرة,عادي,2000.0,بطاقة,تم الدفع,31000.0,YER,31000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":14500.0,""total"":29000.0}]"
طلب-102693,2025-02-09T12:26:00,قيد الشحن,عميل-2693,أحمد محمد,730484075,user840122@example.com,صنعاء,خور مكسر,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,513500.0,YER,513500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":170500.0,""total"":511500.0}]"
طلب-102694,2025-02-24T17:31:00,قيد الانتظار,عميل-2694,أحمد محمد,732556957,user276320@example.com,تعز,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,825500.0,YER,825500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":2,""unit_price"":55500.0,""total"":111000.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":7000.0,""total"":21000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":3,""unit_price"":229500.0,""total"":688500.0}]"
طلب-102695,2025-03-13T01:56:00,تم التسليم,عميل-2695,محمد علي,713809497,user249091@example.com,حجة,كريتر,عادي,2000.0,محفظة إلكترونية,تم الدفع,10000.0,YER,10000.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":8000.0,""total"":8000.0}]"
طلب-102696,2025-01-25T20:47:00,ملغي,عميل-2696,أروى محمد,738987972,user146550@example..com,حجة,الحصبة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,409500.0,YER,409500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":11500.0,""total"":11500.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":198000.0,""total"":396000.0}]"
طلب-102697,2025-03-15T15:27:00,تم التسليم,عميل-2697,محمد علي,777556026,user420831@example.com,عمران,القاهرة,عادي,2000.0,محفظة إلكترونية,بانتظار الدفع,337000.0,YER,337000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":108500.0,""total"":325500.0},{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":1,""unit_price"":9500.0,""total"":9500.0}]"
طلب-102698,2025-01-27T02:41:00,مؤكد,عميل-2698,خالد سالم,776665630,user946991@example.com,عدن,القاهرة,عادي,2000.0,بطاقة,بانتظار الدفع,12500.0,YER,12500.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":10500.0,""total"":10500.0}]"
طلب-102699,2025-03-06T16:12:00,مرتجع,عميل-2699,خالد سالم,713193275,user312558@example.com,المكلا,الحصبة,سريع,5000.0,محفظة إلكترونية,بانتظار الدفع,34500.0,YER,34500.0,"[{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":2,""unit_price"":8000.0,""total"":16000.0},{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":1,""unit_price"":13500.0,""total"":13500.0}]"
طلب-102700,2025-01-05T00:34:00,قيد الشحن,عميل-2700,هدى سالم,776837319,user880178@example.com,عمران,التحرير,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,462000.0,YER,462000.0,"[{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":1,""unit_price"":207500.0,""total"":207500.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":1,""unit_price"":5000.0,""total"":5000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":81500.0,""total"":244500.0}]"
طلب-102701,2025-02-15T10:46:00,مؤكد,عميل-2701,علي حسين,704560500,user289792@example.com,الحديدة,الحصبة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,681500.0,YER,681500.0,"[{""sku"":""SKU-1002"",""name"":""فأرة لاسلكية"",""qty"":3,""unit_price"":9500.0,""total"":28500.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":145000.0,""total"":435000.0},{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":72000.0,""total"":216000.0}]"
طلب-102702,2025-03-27T05:09:00,مرتجع,عميل-2702,ريم عادل,702139804,user484905@example.com,إب,حدة,سريع,5000.0,محفظة إلكترونية,تم الدفع,503000.0,YER,503000.0,"[{""sku"":""SKU-1008"",""name"":""محول HDMI"",""qty"":2,""unit_price"":8000.0,""total"":16000.0},{""sku"":""SKU-1010"",""name"":""هاتف سامسونج A54"",""qty"":2,""unit_price"":230500.0,""total"":461000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":7000.0,""total"":21000.0}]"
طلب-102703,2025-04-03T14:08:00,قيد الشحن,عميل-2703,يوسف طارق,779589274,user659719@example.com,ذمار,حدة,عادي,2000.0,نقدًا عند التسليم,بانتظار الدفع,381000.0,YER,381000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":84000.0,""total"":252000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":35000.0,""total"":70000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":3,""unit_price"":19000.0,""total"":57000.0}]"
طلب-102704,2025-02-01T18:44:00,قيد الشحن,عميل-2704,يوسف طارق,716670248,user466396@example.com,عدن,شعوب,سريع,5000.0,محفظة إلكترونية,تم الدفع,245000.0,YER,245000.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":1,""unit_price"":145000.0,""total"":145000.0},{""sku"":""SKU-1009"",""name"":""شاحن سريع"",""qty"":3,""unit_price"":10000.0,""total"":30000.0},{""sku"":""SKU-1005"",""name"":""سماعات رأس"",""qty"":2,""unit_price"":32500.0,""total"":65000.0}]"
طلب-102705,2025-03-19T15:00:00,تم التسليم,عميل-2705,سارة ياسر,705400422,user891681@example.com,تعز,جبلة,سريع,5000.0,نقدًا عند التسليم,بانتظار الدفع,510500.0,YER,510500.0,"[{""sku"":""SKU-1007"",""name"":""قرص SSD محمول"",""qty"":3,""unit_price"":168500.0,""total"":505500.0}]"
